Loaded data with shape: (50, 101, 1024), (50, 101, 1024), (50, 101, 1024), (101,)
##### Running the solver on the given dataset #####
Using device: cuda
Time: 0.000000, dt: 0.000010, Target: 0.010000, Max vel: 2.2404, Min density: 1.0237e+00, Min pressure: 1.0163e+01
Time: 0.839003, dt: 0.000010, Target: 0.840000, Max vel: 0.9412, Min density: 1.4602e+00, Min pressure: 1.6252e+01
Time: 0.840010, dt: 0.000010, Target: 0.850000, Max vel: 0.9411, Min density: 1.4604e+00, Min pressure: 1.6254e+01
Time: 0.841001, dt: 0.000010, Target: 0.850000, Max vel: 0.9410, Min density: 1.4606e+00, Min pressure: 1.6255e+01
Time: 0.842003, dt: 0.000010, Target: 0.850000, Max vel: 0.9409, Min density: 1.4607e+00, Min pressure: 1.6256e+01
Time: 0.843004, dt: 0.000010, Target: 0.850000, Max vel: 0.9409, Min density: 1.4609e+00, Min pressure: 1.6257e+01
Time: 0.844005, dt: 0.000010, Target: 0.850000, Max vel: 0.9409, Min density: 1.4611e+00, Min pressure: 1.6258e+01
Time: 0.845007, dt: 0.000010, Target: 0.850000, Max vel: 0.9408, Min density: 1.4613e+00, Min pressure: 1.6259e+01
Time: 0.846008, dt: 0.000010, Target: 0.850000, Max vel: 0.9408, Min density: 1.4614e+00, Min pressure: 1.6260e+01
Time: 0.847009, dt: 0.000010, Target: 0.850000, Max vel: 0.9409, Min density: 1.4616e+00, Min pressure: 1.6261e+01
Time: 0.848001, dt: 0.000010, Target: 0.850000, Max vel: 0.9409, Min density: 1.4618e+00, Min pressure: 1.6263e+01
Time: 0.849003, dt: 0.000010, Target: 0.850000, Max vel: 0.9409, Min density: 1.4619e+00, Min pressure: 1.6264e+01
Time: 0.850010, dt: 0.000010, Target: 0.860000, Max vel: 0.9410, Min density: 1.4621e+00, Min pressure: 1.6265e+01
Time: 0.851001, dt: 0.000010, Target: 0.860000, Max vel: 0.9410, Min density: 1.4622e+00, Min pressure: 1.6266e+01
Time: 0.852003, dt: 0.000010, Target: 0.860000, Max vel: 0.9411, Min density: 1.4624e+00, Min pressure: 1.6267e+01
Time: 0.853004, dt: 0.000010, Target: 0.860000, Max vel: 0.9412, Min density: 1.4625e+00, Min pressure: 1.6268e+01
Time: 0.854005, dt: 0.000010, Target: 0.860000, Max vel: 0.9413, Min density: 1.4627e+00, Min pressure: 1.6269e+01
Time: 0.855007, dt: 0.000010, Target: 0.860000, Max vel: 0.9414, Min density: 1.4628e+00, Min pressure: 1.6270e+01
Time: 0.856008, dt: 0.000010, Target: 0.860000, Max vel: 0.9416, Min density: 1.4630e+00, Min pressure: 1.6271e+01
Time: 0.857009, dt: 0.000010, Target: 0.860000, Max vel: 0.9417, Min density: 1.4631e+00, Min pressure: 1.6272e+01
Time: 0.858001, dt: 0.000010, Target: 0.860000, Max vel: 0.9418, Min density: 1.4633e+00, Min pressure: 1.6273e+01
Time: 0.859003, dt: 0.000010, Target: 0.860000, Max vel: 0.9420, Min density: 1.4634e+00, Min pressure: 1.6274e+01
Time: 0.860009, dt: 0.000010, Target: 0.870000, Max vel: 0.9421, Min density: 1.4635e+00, Min pressure: 1.6275e+01
Time: 0.861001, dt: 0.000010, Target: 0.870000, Max vel: 0.9423, Min density: 1.4637e+00, Min pressure: 1.6276e+01
Time: 0.862003, dt: 0.000010, Target: 0.870000, Max vel: 0.9424, Min density: 1.4638e+00, Min pressure: 1.6277e+01
Time: 0.863004, dt: 0.000010, Target: 0.870000, Max vel: 0.9426, Min density: 1.4639e+00, Min pressure: 1.6278e+01
Time: 0.864005, dt: 0.000010, Target: 0.870000, Max vel: 0.9428, Min density: 1.4641e+00, Min pressure: 1.6279e+01
Time: 0.865007, dt: 0.000010, Target: 0.870000, Max vel: 0.9429, Min density: 1.4642e+00, Min pressure: 1.6280e+01
Time: 0.866008, dt: 0.000010, Target: 0.870000, Max vel: 0.9431, Min density: 1.4643e+00, Min pressure: 1.6280e+01
Time: 0.867009, dt: 0.000010, Target: 0.870000, Max vel: 0.9433, Min density: 1.4644e+00, Min pressure: 1.6281e+01
Time: 0.868001, dt: 0.000010, Target: 0.870000, Max vel: 0.9435, Min density: 1.4645e+00, Min pressure: 1.6281e+01
Time: 0.869003, dt: 0.000010, Target: 0.870000, Max vel: 0.9437, Min density: 1.4647e+00, Min pressure: 1.6281e+01
Time: 0.870000, dt: 0.000010, Target: 0.880000, Max vel: 0.9438, Min density: 1.4648e+00, Min pressure: 1.6280e+01
Time: 0.871001, dt: 0.000010, Target: 0.880000, Max vel: 0.9440, Min density: 1.4649e+00, Min pressure: 1.6280e+01
Time: 0.872003, dt: 0.000010, Target: 0.880000, Max vel: 0.9442, Min density: 1.4650e+00, Min pressure: 1.6279e+01
Time: 0.873004, dt: 0.000010, Target: 0.880000, Max vel: 0.9444, Min density: 1.4651e+00, Min pressure: 1.6278e+01
Time: 0.874005, dt: 0.000010, Target: 0.880000, Max vel: 0.9446, Min density: 1.4652e+00, Min pressure: 1.6277e+01
Time: 0.875007, dt: 0.000010, Target: 0.880000, Max vel: 0.9448, Min density: 1.4653e+00, Min pressure: 1.6276e+01
Time: 0.876008, dt: 0.000010, Target: 0.880000, Max vel: 0.9450, Min density: 1.4654e+00, Min pressure: 1.6275e+01
Time: 0.877010, dt: 0.000010, Target: 0.880000, Max vel: 0.9452, Min density: 1.4655e+00, Min pressure: 1.6274e+01
Time: 0.878001, dt: 0.000010, Target: 0.880000, Max vel: 0.9453, Min density: 1.4656e+00, Min pressure: 1.6273e+01
Time: 0.879003, dt: 0.000010, Target: 0.880000, Max vel: 0.9455, Min density: 1.4657e+00, Min pressure: 1.6272e+01
Time: 0.880010, dt: 0.000010, Target: 0.890000, Max vel: 0.9457, Min density: 1.4658e+00, Min pressure: 1.6271e+01
Time: 0.881001, dt: 0.000010, Target: 0.890000, Max vel: 0.9459, Min density: 1.4658e+00, Min pressure: 1.6270e+01
Time: 0.882003, dt: 0.000010, Target: 0.890000, Max vel: 0.9461, Min density: 1.4659e+00, Min pressure: 1.6269e+01
Time: 0.883004, dt: 0.000010, Target: 0.890000, Max vel: 0.9463, Min density: 1.4660e+00, Min pressure: 1.6267e+01
Time: 0.884005, dt: 0.000010, Target: 0.890000, Max vel: 0.9465, Min density: 1.4661e+00, Min pressure: 1.6262e+01
Time: 0.885007, dt: 0.000010, Target: 0.890000, Max vel: 0.9466, Min density: 1.4662e+00, Min pressure: 1.6258e+01
Time: 0.886008, dt: 0.000010, Target: 0.890000, Max vel: 0.9468, Min density: 1.4662e+00, Min pressure: 1.6253e+01
Time: 0.887010, dt: 0.000010, Target: 0.890000, Max vel: 0.9470, Min density: 1.4663e+00, Min pressure: 1.6249e+01
Time: 0.888001, dt: 0.000010, Target: 0.890000, Max vel: 0.9471, Min density: 1.4664e+00, Min pressure: 1.6244e+01
Time: 0.889003, dt: 0.000010, Target: 0.890000, Max vel: 0.9473, Min density: 1.4664e+00, Min pressure: 1.6240e+01
Time: 0.890010, dt: 0.000010, Target: 0.900000, Max vel: 0.9475, Min density: 1.4665e+00, Min pressure: 1.6235e+01
Time: 0.891001, dt: 0.000010, Target: 0.900000, Max vel: 0.9476, Min density: 1.4666e+00, Min pressure: 1.6231e+01
Time: 0.892003, dt: 0.000010, Target: 0.900000, Max vel: 0.9478, Min density: 1.4666e+00, Min pressure: 1.6227e+01
Time: 0.893004, dt: 0.000010, Target: 0.900000, Max vel: 0.9480, Min density: 1.4667e+00, Min pressure: 1.6222e+01
Time: 0.894005, dt: 0.000010, Target: 0.900000, Max vel: 0.9481, Min density: 1.4667e+00, Min pressure: 1.6218e+01
Time: 0.895007, dt: 0.000010, Target: 0.900000, Max vel: 0.9483, Min density: 1.4668e+00, Min pressure: 1.6214e+01
Time: 0.896008, dt: 0.000010, Target: 0.900000, Max vel: 0.9484, Min density: 1.4668e+00, Min pressure: 1.6210e+01
Time: 0.897009, dt: 0.000010, Target: 0.900000, Max vel: 0.9485, Min density: 1.4669e+00, Min pressure: 1.6205e+01
Time: 0.898001, dt: 0.000010, Target: 0.900000, Max vel: 0.9487, Min density: 1.4669e+00, Min pressure: 1.6201e+01
Time: 0.899003, dt: 0.000010, Target: 0.900000, Max vel: 0.9488, Min density: 1.4670e+00, Min pressure: 1.6197e+01
Time: 0.900010, dt: 0.000010, Target: 0.910000, Max vel: 0.9489, Min density: 1.4670e+00, Min pressure: 1.6193e+01
Time: 0.901001, dt: 0.000010, Target: 0.910000, Max vel: 0.9491, Min density: 1.4670e+00, Min pressure: 1.6189e+01
Time: 0.902003, dt: 0.000010, Target: 0.910000, Max vel: 0.9492, Min density: 1.4671e+00, Min pressure: 1.6185e+01
Time: 0.903004, dt: 0.000010, Target: 0.910000, Max vel: 0.9493, Min density: 1.4671e+00, Min pressure: 1.6181e+01
Time: 0.904005, dt: 0.000010, Target: 0.910000, Max vel: 0.9494, Min density: 1.4671e+00, Min pressure: 1.6177e+01
Time: 0.905007, dt: 0.000010, Target: 0.910000, Max vel: 0.9495, Min density: 1.4672e+00, Min pressure: 1.6173e+01
Time: 0.906008, dt: 0.000010, Target: 0.910000, Max vel: 0.9496, Min density: 1.4672e+00, Min pressure: 1.6169e+01
Time: 0.907009, dt: 0.000010, Target: 0.910000, Max vel: 0.9497, Min density: 1.4672e+00, Min pressure: 1.6165e+01
Time: 0.908001, dt: 0.000010, Target: 0.910000, Max vel: 0.9498, Min density: 1.4672e+00, Min pressure: 1.6162e+01
Time: 0.909003, dt: 0.000010, Target: 0.910000, Max vel: 0.9499, Min density: 1.4673e+00, Min pressure: 1.6158e+01
Time: 0.910010, dt: 0.000010, Target: 0.920000, Max vel: 0.9500, Min density: 1.4673e+00, Min pressure: 1.6154e+01
Time: 0.911001, dt: 0.000010, Target: 0.920000, Max vel: 0.9501, Min density: 1.4673e+00, Min pressure: 1.6150e+01
Time: 0.912003, dt: 0.000010, Target: 0.920000, Max vel: 0.9501, Min density: 1.4673e+00, Min pressure: 1.6147e+01
Time: 0.913004, dt: 0.000010, Target: 0.920000, Max vel: 0.9502, Min density: 1.4673e+00, Min pressure: 1.6143e+01
Time: 0.914005, dt: 0.000010, Target: 0.920000, Max vel: 0.9503, Min density: 1.4673e+00, Min pressure: 1.6139e+01
Time: 0.915007, dt: 0.000010, Target: 0.920000, Max vel: 0.9503, Min density: 1.4674e+00, Min pressure: 1.6136e+01
Time: 0.916008, dt: 0.000010, Target: 0.920000, Max vel: 0.9504, Min density: 1.4674e+00, Min pressure: 1.6132e+01
Time: 0.917009, dt: 0.000010, Target: 0.920000, Max vel: 0.9504, Min density: 1.4674e+00, Min pressure: 1.6129e+01
Time: 0.918001, dt: 0.000010, Target: 0.920000, Max vel: 0.9505, Min density: 1.4674e+00, Min pressure: 1.6125e+01
Time: 0.919003, dt: 0.000010, Target: 0.920000, Max vel: 0.9505, Min density: 1.4674e+00, Min pressure: 1.6122e+01
Time: 0.920009, dt: 0.000010, Target: 0.930000, Max vel: 0.9506, Min density: 1.4674e+00, Min pressure: 1.6119e+01
Time: 0.921001, dt: 0.000010, Target: 0.930000, Max vel: 0.9506, Min density: 1.4674e+00, Min pressure: 1.6115e+01
Time: 0.922003, dt: 0.000010, Target: 0.930000, Max vel: 0.9506, Min density: 1.4674e+00, Min pressure: 1.6112e+01
Time: 0.923004, dt: 0.000010, Target: 0.930000, Max vel: 0.9506, Min density: 1.4674e+00, Min pressure: 1.6109e+01
Time: 0.924005, dt: 0.000010, Target: 0.930000, Max vel: 0.9507, Min density: 1.4674e+00, Min pressure: 1.6106e+01
Time: 0.925007, dt: 0.000010, Target: 0.930000, Max vel: 0.9507, Min density: 1.4674e+00, Min pressure: 1.6103e+01
Time: 0.926008, dt: 0.000010, Target: 0.930000, Max vel: 0.9507, Min density: 1.4674e+00, Min pressure: 1.6099e+01
Time: 0.927009, dt: 0.000010, Target: 0.930000, Max vel: 0.9507, Min density: 1.4673e+00, Min pressure: 1.6096e+01
Time: 0.928001, dt: 0.000010, Target: 0.930000, Max vel: 0.9507, Min density: 1.4673e+00, Min pressure: 1.6093e+01
Time: 0.929003, dt: 0.000010, Target: 0.930000, Max vel: 0.9507, Min density: 1.4673e+00, Min pressure: 1.6090e+01
Time: 0.930000, dt: 0.000010, Target: 0.940000, Max vel: 0.9506, Min density: 1.4673e+00, Min pressure: 1.6087e+01
Time: 0.931001, dt: 0.000010, Target: 0.940000, Max vel: 0.9506, Min density: 1.4673e+00, Min pressure: 1.6085e+01
Time: 0.932003, dt: 0.000010, Target: 0.940000, Max vel: 0.9506, Min density: 1.4673e+00, Min pressure: 1.6082e+01
Time: 0.933004, dt: 0.000010, Target: 0.940000, Max vel: 0.9506, Min density: 1.4673e+00, Min pressure: 1.6079e+01
Time: 0.934005, dt: 0.000010, Target: 0.940000, Max vel: 0.9505, Min density: 1.4672e+00, Min pressure: 1.6076e+01
Time: 0.935007, dt: 0.000010, Target: 0.940000, Max vel: 0.9505, Min density: 1.4672e+00, Min pressure: 1.6073e+01
Time: 0.936008, dt: 0.000010, Target: 0.940000, Max vel: 0.9505, Min density: 1.4672e+00, Min pressure: 1.6071e+01
Time: 0.937010, dt: 0.000010, Target: 0.940000, Max vel: 0.9504, Min density: 1.4672e+00, Min pressure: 1.6068e+01
Time: 0.938001, dt: 0.000010, Target: 0.940000, Max vel: 0.9504, Min density: 1.4671e+00, Min pressure: 1.6065e+01
Time: 0.939003, dt: 0.000010, Target: 0.940000, Max vel: 0.9503, Min density: 1.4671e+00, Min pressure: 1.6063e+01
Time: 0.940010, dt: 0.000010, Target: 0.950000, Max vel: 0.9502, Min density: 1.4671e+00, Min pressure: 1.6060e+01
Time: 0.941001, dt: 0.000010, Target: 0.950000, Max vel: 0.9502, Min density: 1.4671e+00, Min pressure: 1.6058e+01
Time: 0.942003, dt: 0.000010, Target: 0.950000, Max vel: 0.9501, Min density: 1.4670e+00, Min pressure: 1.6055e+01
Time: 0.943004, dt: 0.000010, Target: 0.950000, Max vel: 0.9500, Min density: 1.4670e+00, Min pressure: 1.6053e+01
Time: 0.944005, dt: 0.000010, Target: 0.950000, Max vel: 0.9499, Min density: 1.4670e+00, Min pressure: 1.6051e+01
Time: 0.945007, dt: 0.000010, Target: 0.950000, Max vel: 0.9498, Min density: 1.4669e+00, Min pressure: 1.6048e+01
Time: 0.946008, dt: 0.000010, Target: 0.950000, Max vel: 0.9498, Min density: 1.4669e+00, Min pressure: 1.6046e+01
Time: 0.947010, dt: 0.000010, Target: 0.950000, Max vel: 0.9497, Min density: 1.4669e+00, Min pressure: 1.6044e+01
Time: 0.948001, dt: 0.000010, Target: 0.950000, Max vel: 0.9496, Min density: 1.4668e+00, Min pressure: 1.6042e+01
Time: 0.949003, dt: 0.000010, Target: 0.950000, Max vel: 0.9495, Min density: 1.4668e+00, Min pressure: 1.6040e+01
Time: 0.950010, dt: 0.000010, Target: 0.960000, Max vel: 0.9494, Min density: 1.4668e+00, Min pressure: 1.6037e+01
Time: 0.951001, dt: 0.000010, Target: 0.960000, Max vel: 0.9492, Min density: 1.4667e+00, Min pressure: 1.6035e+01
Time: 0.952003, dt: 0.000010, Target: 0.960000, Max vel: 0.9491, Min density: 1.4667e+00, Min pressure: 1.6033e+01
Time: 0.953004, dt: 0.000010, Target: 0.960000, Max vel: 0.9490, Min density: 1.4667e+00, Min pressure: 1.6031e+01
Time: 0.954005, dt: 0.000010, Target: 0.960000, Max vel: 0.9489, Min density: 1.4666e+00, Min pressure: 1.6029e+01
Time: 0.955007, dt: 0.000010, Target: 0.960000, Max vel: 0.9488, Min density: 1.4666e+00, Min pressure: 1.6028e+01
Time: 0.956008, dt: 0.000010, Target: 0.960000, Max vel: 0.9486, Min density: 1.4666e+00, Min pressure: 1.6026e+01
Time: 0.957009, dt: 0.000010, Target: 0.960000, Max vel: 0.9485, Min density: 1.4665e+00, Min pressure: 1.6024e+01
Time: 0.958001, dt: 0.000010, Target: 0.960000, Max vel: 0.9483, Min density: 1.4665e+00, Min pressure: 1.6022e+01
Time: 0.959003, dt: 0.000010, Target: 0.960000, Max vel: 0.9482, Min density: 1.4664e+00, Min pressure: 1.6020e+01
Time: 0.960010, dt: 0.000010, Target: 0.970000, Max vel: 0.9481, Min density: 1.4664e+00, Min pressure: 1.6019e+01
Time: 0.961001, dt: 0.000010, Target: 0.970000, Max vel: 0.9479, Min density: 1.4664e+00, Min pressure: 1.6017e+01
Time: 0.962003, dt: 0.000010, Target: 0.970000, Max vel: 0.9477, Min density: 1.4663e+00, Min pressure: 1.6016e+01
Time: 0.963004, dt: 0.000010, Target: 0.970000, Max vel: 0.9476, Min density: 1.4663e+00, Min pressure: 1.6014e+01
Time: 0.964005, dt: 0.000010, Target: 0.970000, Max vel: 0.9474, Min density: 1.4662e+00, Min pressure: 1.6013e+01
Time: 0.965007, dt: 0.000010, Target: 0.970000, Max vel: 0.9473, Min density: 1.4662e+00, Min pressure: 1.6011e+01
Time: 0.966008, dt: 0.000010, Target: 0.970000, Max vel: 0.9471, Min density: 1.4661e+00, Min pressure: 1.6010e+01
Time: 0.967009, dt: 0.000010, Target: 0.970000, Max vel: 0.9469, Min density: 1.4661e+00, Min pressure: 1.6008e+01
Time: 0.968001, dt: 0.000010, Target: 0.970000, Max vel: 0.9468, Min density: 1.4661e+00, Min pressure: 1.6007e+01
Time: 0.969003, dt: 0.000010, Target: 0.970000, Max vel: 0.9466, Min density: 1.4660e+00, Min pressure: 1.6006e+01
Time: 0.970010, dt: 0.000010, Target: 0.980000, Max vel: 0.9464, Min density: 1.4660e+00, Min pressure: 1.6004e+01
Time: 0.971001, dt: 0.000010, Target: 0.980000, Max vel: 0.9462, Min density: 1.4659e+00, Min pressure: 1.6003e+01
Time: 0.972003, dt: 0.000010, Target: 0.980000, Max vel: 0.9460, Min density: 1.4659e+00, Min pressure: 1.6002e+01
Time: 0.973004, dt: 0.000010, Target: 0.980000, Max vel: 0.9459, Min density: 1.4659e+00, Min pressure: 1.6001e+01
Time: 0.974005, dt: 0.000010, Target: 0.980000, Max vel: 0.9457, Min density: 1.4658e+00, Min pressure: 1.6000e+01
Time: 0.975007, dt: 0.000010, Target: 0.980000, Max vel: 0.9455, Min density: 1.4658e+00, Min pressure: 1.5999e+01
Time: 0.976008, dt: 0.000010, Target: 0.980000, Max vel: 0.9453, Min density: 1.4657e+00, Min pressure: 1.5998e+01
Time: 0.977009, dt: 0.000010, Target: 0.980000, Max vel: 0.9451, Min density: 1.4657e+00, Min pressure: 1.5997e+01
Time: 0.978001, dt: 0.000010, Target: 0.980000, Max vel: 0.9449, Min density: 1.4657e+00, Min pressure: 1.5996e+01
Time: 0.979003, dt: 0.000010, Target: 0.980000, Max vel: 0.9447, Min density: 1.4656e+00, Min pressure: 1.5995e+01
Time: 0.980009, dt: 0.000010, Target: 0.990000, Max vel: 0.9445, Min density: 1.4656e+00, Min pressure: 1.5994e+01
Time: 0.981001, dt: 0.000010, Target: 0.990000, Max vel: 0.9443, Min density: 1.4655e+00, Min pressure: 1.5993e+01
Time: 0.982003, dt: 0.000010, Target: 0.990000, Max vel: 0.9441, Min density: 1.4655e+00, Min pressure: 1.5993e+01
Time: 0.983004, dt: 0.000010, Target: 0.990000, Max vel: 0.9439, Min density: 1.4655e+00, Min pressure: 1.5992e+01
Time: 0.984005, dt: 0.000010, Target: 0.990000, Max vel: 0.9437, Min density: 1.4654e+00, Min pressure: 1.5991e+01
Time: 0.985007, dt: 0.000010, Target: 0.990000, Max vel: 0.9435, Min density: 1.4654e+00, Min pressure: 1.5991e+01
Time: 0.986008, dt: 0.000010, Target: 0.990000, Max vel: 0.9433, Min density: 1.4654e+00, Min pressure: 1.5990e+01
Time: 0.987009, dt: 0.000010, Target: 0.990000, Max vel: 0.9431, Min density: 1.4653e+00, Min pressure: 1.5990e+01
Time: 0.988001, dt: 0.000010, Target: 0.990000, Max vel: 0.9429, Min density: 1.4653e+00, Min pressure: 1.5989e+01
Time: 0.989003, dt: 0.000010, Target: 0.990000, Max vel: 0.9426, Min density: 1.4653e+00, Min pressure: 1.5989e+01
Time: 0.990009, dt: 0.000010, Target: 1.000000, Max vel: 0.9424, Min density: 1.4652e+00, Min pressure: 1.5988e+01
Time: 0.991001, dt: 0.000010, Target: 1.000000, Max vel: 0.9422, Min density: 1.4652e+00, Min pressure: 1.5988e+01
Time: 0.992003, dt: 0.000010, Target: 1.000000, Max vel: 0.9420, Min density: 1.4652e+00, Min pressure: 1.5988e+01
Time: 0.993004, dt: 0.000010, Target: 1.000000, Max vel: 0.9418, Min density: 1.4652e+00, Min pressure: 1.5987e+01
Time: 0.994005, dt: 0.000010, Target: 1.000000, Max vel: 0.9416, Min density: 1.4651e+00, Min pressure: 1.5987e+01
Time: 0.995007, dt: 0.000010, Target: 1.000000, Max vel: 0.9414, Min density: 1.4651e+00, Min pressure: 1.5987e+01
Time: 0.996008, dt: 0.000010, Target: 1.000000, Max vel: 0.9412, Min density: 1.4651e+00, Min pressure: 1.5987e+01
Time: 0.997009, dt: 0.000010, Target: 1.000000, Max vel: 0.9410, Min density: 1.4650e+00, Min pressure: 1.5986e+01
Time: 0.998001, dt: 0.000010, Target: 1.000000, Max vel: 0.9408, Min density: 1.4650e+00, Min pressure: 1.5986e+01
Time: 0.999003, dt: 0.000010, Target: 1.000000, Max vel: 0.9406, Min density: 1.4650e+00, Min pressure: 1.5986e+01
##### Finished #####
nRMSE: 0.043
##### Running convergence test for the solver #####
**** Spatio resolution 256 ****
Using device: cuda
Time: 0.000000, dt: 0.000153, Target: 0.010000, Max vel: 4.7746, Min density: 1.0000e-06, Min pressure: 1.0000e-06
Time: 0.001000, dt: 0.000000, Target: 0.010000, Max vel: 238.8290, Min density: 2.5950e-02, Min pressure: 2.4250e+03
Time: 0.002000, dt: 0.000000, Target: 0.010000, Max vel: 125.6910, Min density: 3.3721e-02, Min pressure: 2.4402e+03
Time: 0.003000, dt: 0.000000, Target: 0.010000, Max vel: 29.8233, Min density: 3.6219e-02, Min pressure: 2.4458e+03
Time: 0.004000, dt: 0.000000, Target: 0.010000, Max vel: 18.9469, Min density: 3.7707e-02, Min pressure: 2.4481e+03
Time: 0.005000, dt: 0.000000, Target: 0.010000, Max vel: 6.8124, Min density: 3.8271e-02, Min pressure: 2.4490e+03
Time: 0.006000, dt: 0.000000, Target: 0.010000, Max vel: 3.8748, Min density: 3.8393e-02, Min pressure: 2.4494e+03
Time: 0.007000, dt: 0.000000, Target: 0.010000, Max vel: 2.2489, Min density: 3.8441e-02, Min pressure: 2.4495e+03
Time: 0.008000, dt: 0.000000, Target: 0.010000, Max vel: 1.8666, Min density: 3.8474e-02, Min pressure: 2.4496e+03
Time: 0.009000, dt: 0.000000, Target: 0.010000, Max vel: 1.7251, Min density: 3.8486e-02, Min pressure: 2.4496e+03
Time: 0.010000, dt: 0.000000, Target: 0.020000, Max vel: 1.6781, Min density: 3.8489e-02, Min pressure: 2.4496e+03
Time: 0.010000, dt: 0.000000, Target: 0.020000, Max vel: 1.6780, Min density: 3.8489e-02, Min pressure: 2.4496e+03
Time: 0.011000, dt: 0.000000, Target: 0.020000, Max vel: 1.6645, Min density: 3.8490e-02, Min pressure: 2.4496e+03
Time: 0.012000, dt: 0.000000, Target: 0.020000, Max vel: 1.6628, Min density: 3.8490e-02, Min pressure: 2.4496e+03
Time: 0.013000, dt: 0.000000, Target: 0.020000, Max vel: 1.6630, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.014000, dt: 0.000000, Target: 0.020000, Max vel: 1.6627, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.015000, dt: 0.000000, Target: 0.020000, Max vel: 1.6624, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.016000, dt: 0.000000, Target: 0.020000, Max vel: 1.6623, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.017000, dt: 0.000000, Target: 0.020000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.018000, dt: 0.000000, Target: 0.020000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.019000, dt: 0.000000, Target: 0.020000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.020000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.021000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.022000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.023000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.024000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.025000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.026000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.027000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.028000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.029000, dt: 0.000000, Target: 0.030000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.030000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.031000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.032000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.033000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.034000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.035000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.036000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.037000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.038000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.039000, dt: 0.000000, Target: 0.040000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.040000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.040000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.041000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.042000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.043000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.044000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.045000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
