Loaded data with shape: (100, 201, 1024)
##### Running the solver on the given dataset #####
Starting solver for Burgers' equation
Using device: cuda
Internal time step dt_internal = 5.992112452678286e-07
Internal step: 567000 Current time: 0.33831244707107544
Internal step: 568000 Current time: 0.33890849351882935
Internal step: 569000 Current time: 0.33950453996658325
Recorded solution at t = 0.3400000035762787 for output index 34
Internal step: 570000 Current time: 0.34010013937950134
Internal step: 571000 Current time: 0.34069618582725525
Internal step: 572000 Current time: 0.34129223227500916
Internal step: 573000 Current time: 0.34188827872276306
Internal step: 574000 Current time: 0.34248432517051697
Internal step: 575000 Current time: 0.3430803716182709
Internal step: 576000 Current time: 0.3436764180660248
Internal step: 577000 Current time: 0.3442724645137787
Internal step: 578000 Current time: 0.3448685109615326
Internal step: 579000 Current time: 0.3454645574092865
Internal step: 580000 Current time: 0.3460606038570404
Internal step: 581000 Current time: 0.3466566503047943
Internal step: 582000 Current time: 0.3472526967525482
Internal step: 583000 Current time: 0.3478487432003021
Internal step: 584000 Current time: 0.34844478964805603
Internal step: 585000 Current time: 0.34904083609580994
Internal step: 586000 Current time: 0.34963688254356384
Recorded solution at t = 0.3499999940395355 for output index 35
Internal step: 587000 Current time: 0.35023245215415955
Internal step: 588000 Current time: 0.35082849860191345
Internal step: 589000 Current time: 0.35142454504966736
Internal step: 590000 Current time: 0.35202059149742126
Internal step: 591000 Current time: 0.35261663794517517
Internal step: 592000 Current time: 0.3532126843929291
Internal step: 593000 Current time: 0.353808730840683
Internal step: 594000 Current time: 0.3544047772884369
Internal step: 595000 Current time: 0.3550008237361908
Internal step: 596000 Current time: 0.3555968701839447
Internal step: 597000 Current time: 0.3561929166316986
Internal step: 598000 Current time: 0.3567889630794525
Internal step: 599000 Current time: 0.3573850095272064
Internal step: 600000 Current time: 0.3579810559749603
Internal step: 601000 Current time: 0.35857710242271423
Internal step: 602000 Current time: 0.35917314887046814
Internal step: 603000 Current time: 0.35976919531822205
Recorded solution at t = 0.35999998450279236 for output index 36
Internal step: 604000 Current time: 0.36036476492881775
Internal step: 605000 Current time: 0.36096081137657166
Internal step: 606000 Current time: 0.36155685782432556
Internal step: 607000 Current time: 0.36215290427207947
Internal step: 608000 Current time: 0.3627489507198334
Internal step: 609000 Current time: 0.3633449971675873
Internal step: 610000 Current time: 0.3639410436153412
Internal step: 611000 Current time: 0.3645370900630951
Internal step: 612000 Current time: 0.365133136510849
Internal step: 613000 Current time: 0.3657291829586029
Internal step: 614000 Current time: 0.3663252294063568
Internal step: 615000 Current time: 0.3669212758541107
Internal step: 616000 Current time: 0.3675173223018646
Internal step: 617000 Current time: 0.36811336874961853
Internal step: 618000 Current time: 0.36870941519737244
Internal step: 619000 Current time: 0.36930546164512634
Internal step: 620000 Current time: 0.36990150809288025
Recorded solution at t = 0.3700000047683716 for output index 37
Internal step: 621000 Current time: 0.37049710750579834
Internal step: 622000 Current time: 0.37109315395355225
Internal step: 623000 Current time: 0.37168920040130615
Internal step: 624000 Current time: 0.37228524684906006
Internal step: 625000 Current time: 0.37288129329681396
Internal step: 626000 Current time: 0.37347733974456787
Internal step: 627000 Current time: 0.3740733861923218
Internal step: 628000 Current time: 0.3746694326400757
Internal step: 629000 Current time: 0.3752654790878296
Internal step: 630000 Current time: 0.3758615255355835
Internal step: 631000 Current time: 0.3764575719833374
Internal step: 632000 Current time: 0.3770536184310913
Internal step: 633000 Current time: 0.3776496648788452
Internal step: 634000 Current time: 0.3782457113265991
Internal step: 635000 Current time: 0.378841757774353
Internal step: 636000 Current time: 0.37943780422210693
Recorded solution at t = 0.3799999952316284 for output index 38
Internal step: 637000 Current time: 0.38003337383270264
Internal step: 638000 Current time: 0.38062942028045654
Internal step: 639000 Current time: 0.38122546672821045
Internal step: 640000 Current time: 0.38182151317596436
Internal step: 641000 Current time: 0.38241755962371826
Internal step: 642000 Current time: 0.38301360607147217
Internal step: 643000 Current time: 0.3836096525192261
Internal step: 644000 Current time: 0.38420569896698
Internal step: 645000 Current time: 0.3848017454147339
Internal step: 646000 Current time: 0.3853977918624878
Internal step: 647000 Current time: 0.3859938383102417
Internal step: 648000 Current time: 0.3865898847579956
Internal step: 649000 Current time: 0.3871859312057495
Internal step: 650000 Current time: 0.3877819776535034
Internal step: 651000 Current time: 0.3883780241012573
Internal step: 652000 Current time: 0.38897407054901123
Internal step: 653000 Current time: 0.38957011699676514
Recorded solution at t = 0.38999998569488525 for output index 39
Internal step: 654000 Current time: 0.39016568660736084
Internal step: 655000 Current time: 0.39076173305511475
Internal step: 656000 Current time: 0.39135777950286865
Internal step: 657000 Current time: 0.39195382595062256
Internal step: 658000 Current time: 0.39254987239837646
Internal step: 659000 Current time: 0.39314591884613037
Internal step: 660000 Current time: 0.3937419652938843
Internal step: 661000 Current time: 0.3943380117416382
Internal step: 662000 Current time: 0.3949340581893921
Internal step: 663000 Current time: 0.395530104637146
Internal step: 664000 Current time: 0.3961261510848999
Internal step: 665000 Current time: 0.3967221975326538
Internal step: 666000 Current time: 0.3973182439804077
Internal step: 667000 Current time: 0.3979142904281616
Internal step: 668000 Current time: 0.3985103368759155
Internal step: 669000 Current time: 0.39910638332366943
Internal step: 670000 Current time: 0.39970242977142334
Recorded solution at t = 0.3999999761581421 for output index 40
Internal step: 671000 Current time: 0.40029799938201904
Internal step: 672000 Current time: 0.40089404582977295
Internal step: 673000 Current time: 0.40149009227752686
Internal step: 674000 Current time: 0.40208613872528076
Internal step: 675000 Current time: 0.40268218517303467
Internal step: 676000 Current time: 0.4032782316207886
Internal step: 677000 Current time: 0.4038742780685425
Internal step: 678000 Current time: 0.4044703245162964
Internal step: 679000 Current time: 0.4050663709640503
Internal step: 680000 Current time: 0.4056624174118042
Internal step: 681000 Current time: 0.4062584638595581
Internal step: 682000 Current time: 0.406854510307312
Internal step: 683000 Current time: 0.4074505567550659
Internal step: 684000 Current time: 0.4080466032028198
Internal step: 685000 Current time: 0.40864264965057373
Internal step: 686000 Current time: 0.40923869609832764
Internal step: 687000 Current time: 0.40983474254608154
Recorded solution at t = 0.4099999964237213 for output index 41
Internal step: 688000 Current time: 0.41043034195899963
Internal step: 689000 Current time: 0.41102638840675354
Internal step: 690000 Current time: 0.41162243485450745
Internal step: 691000 Current time: 0.41221848130226135
Internal step: 692000 Current time: 0.41281452775001526
Internal step: 693000 Current time: 0.41341057419776917
Internal step: 694000 Current time: 0.41400662064552307
Internal step: 695000 Current time: 0.414602667093277
Internal step: 696000 Current time: 0.4151987135410309
Internal step: 697000 Current time: 0.4157947599887848
Internal step: 698000 Current time: 0.4163908064365387
Internal step: 699000 Current time: 0.4169868528842926
Internal step: 700000 Current time: 0.4175828993320465
Internal step: 701000 Current time: 0.4181789457798004
Internal step: 702000 Current time: 0.4187749922275543
Internal step: 703000 Current time: 0.4193710386753082
Internal step: 704000 Current time: 0.41996708512306213
Recorded solution at t = 0.41999998688697815 for output index 42
Internal step: 705000 Current time: 0.42056265473365784
Internal step: 706000 Current time: 0.42115870118141174
Internal step: 707000 Current time: 0.42175474762916565
Internal step: 708000 Current time: 0.42235079407691956
Internal step: 709000 Current time: 0.42294684052467346
Internal step: 710000 Current time: 0.42354288697242737
Internal step: 711000 Current time: 0.4241389334201813
Internal step: 712000 Current time: 0.4247349798679352
Internal step: 713000 Current time: 0.4253310263156891
Internal step: 714000 Current time: 0.425927072763443
Internal step: 715000 Current time: 0.4265231192111969
Internal step: 716000 Current time: 0.4271191656589508
Internal step: 717000 Current time: 0.4277152121067047
Internal step: 718000 Current time: 0.4283112585544586
Internal step: 719000 Current time: 0.4289073050022125
Internal step: 720000 Current time: 0.42950335144996643
Recorded solution at t = 0.429999977350235 for output index 43
Internal step: 721000 Current time: 0.43009892106056213
Internal step: 722000 Current time: 0.43069496750831604
Internal step: 723000 Current time: 0.43129101395606995
Internal step: 724000 Current time: 0.43188706040382385
Internal step: 725000 Current time: 0.43248310685157776
Internal step: 726000 Current time: 0.43307915329933167
Internal step: 727000 Current time: 0.43367519974708557
Internal step: 728000 Current time: 0.4342712461948395
Internal step: 729000 Current time: 0.4348672926425934
Internal step: 730000 Current time: 0.4354633390903473
Internal step: 731000 Current time: 0.4360593855381012
Internal step: 732000 Current time: 0.4366554319858551
Internal step: 733000 Current time: 0.437251478433609
Internal step: 734000 Current time: 0.4378475248813629
Internal step: 735000 Current time: 0.4384435713291168
Internal step: 736000 Current time: 0.4390396177768707
Internal step: 737000 Current time: 0.43963566422462463
Recorded solution at t = 0.4399999976158142 for output index 44
Internal step: 738000 Current time: 0.4402312636375427
Internal step: 739000 Current time: 0.44082731008529663
Internal step: 740000 Current time: 0.44142335653305054
Internal step: 741000 Current time: 0.44201940298080444
Internal step: 742000 Current time: 0.44261544942855835
Internal step: 743000 Current time: 0.44321149587631226
Internal step: 744000 Current time: 0.44380754232406616
Internal step: 745000 Current time: 0.44440358877182007
Internal step: 746000 Current time: 0.444999635219574
Internal step: 747000 Current time: 0.4455956816673279
Internal step: 748000 Current time: 0.4461917281150818
Internal step: 749000 Current time: 0.4467877745628357
Internal step: 750000 Current time: 0.4473838210105896
Internal step: 751000 Current time: 0.4479798674583435
Internal step: 752000 Current time: 0.4485759139060974
Internal step: 753000 Current time: 0.4491719603538513
Internal step: 754000 Current time: 0.4497680068016052
Recorded solution at t = 0.44999998807907104 for output index 45
Internal step: 755000 Current time: 0.4503635764122009
Internal step: 756000 Current time: 0.45095962285995483
Internal step: 757000 Current time: 0.45155566930770874
